ID,Start,End
ENSP00000301202,129,152
ENSP00000415034,2728,2754
ENSP00000487548,1269,1321
ENSP00000492425,151,181
ENSP00000425085,117,189
ENSP00000480636,439,491
ENSP00000359498,228,255
ENSP00000465774,372,395
ENSP00000396193,1019,1041
ENSP00000478053,352,375
ENSP00000480639,392,427
ENSP00000304331,237,264
ENSP00000223023,486,505
ENSP00000332204,760,837
ENSP00000398936,320,340
ENSP00000497195,102,131
ENSP00000480286,160,197
ENSP00000338533,238,262
ENSP00000449552,98,128
ENSP00000380202,902,937
ENSP00000274849,217,272
ENSP00000472198,107,146
ENSP00000456026,85,107
ENSP00000281156,319,349
ENSP00000270357,676,725
ENSP00000427246,797,836
ENSP00000346959,450,521
ENSP00000297151,510,586
ENSP00000272638,460,508
ENSP00000468413,129,188
ENSP00000457034,192,236
ENSP00000261249,479,509
ENSP00000444153,95,116
ENSP00000305918,697,726
ENSP00000300714,497,525
ENSP00000478214,95,116
ENSP00000383966,212,235
ENSP00000228515,490,543
ENSP00000450085,151,233
ENSP00000298310,1049,1076
ENSP00000487660,90,120
ENSP00000401502,375,453
ENSP00000429552,102,144
ENSP00000386314,488,515
ENSP00000480989,273,348
ENSP00000481628,288,304
ENSP00000395296,520,553
ENSP00000478100,352,438
ENSP00000401946,1725,1833
ENSP00000380926,143,215
ENSP00000427208,143,169
ENSP00000456480,781,813
ENSP00000493811,144,170
ENSP00000465978,236,293
ENSP00000362772,834,966
ENSP00000436016,175,218
ENSP00000361927,393,449
ENSP00000384621,695,717
ENSP00000374507,1929,2028
ENSP00000232978,1437,1462
ENSP00000488022,931,993
ENSP00000245932,307,380
ENSP00000441479,270,308
ENSP00000281268,282,311
ENSP00000346634,860,955
ENSP00000412130,881,912
ENSP00000491240,359,385
ENSP00000246314,586,626
ENSP00000440360,1909,1939
ENSP00000370744,2677,2701
ENSP00000242994,235,331
ENSP00000242728,438,482
ENSP00000418998,169,269
ENSP00000440797,345,365
ENSP00000361281,445,473
ENSP00000490468,227,258
ENSP00000322287,947,996
ENSP00000481787,213,237
ENSP00000366276,67,90
ENSP00000421294,623,645
ENSP00000346451,169,198
ENSP00000494382,118,160
ENSP00000367313,416,439
ENSP00000443548,234,262
ENSP00000396648,247,262
ENSP00000383851,1015,1094
ENSP00000388792,499,524
ENSP00000344178,372,408
ENSP00000480120,546,598
ENSP00000368591,657,673
ENSP00000457963,889,913
ENSP00000444306,864,935
ENSP00000357084,151,176
ENSP00000286398,1174,1197
ENSP00000305675,297,425
ENSP00000357912,392,410
ENSP00000483854,696,717
ENSP00000359962,365,388
ENSP00000358712,677,714
ENSP00000484057,352,375
ENSP00000436126,88,122
ENSP00000258387,163,206
ENSP00000438887,236,369
ENSP00000385703,70,111
ENSP00000422295,812,877
ENSP00000385923,439,461
ENSP00000372649,228,266
ENSP00000262643,384,410
ENSP00000477728,354,410
ENSP00000484281,288,304
ENSP00000483052,273,348
ENSP00000364142,355,401
ENSP00000265754,176,228
ENSP00000451834,130,151
ENSP00000479003,386,451
ENSP00000491250,341,379
ENSP00000467146,99,129
ENSP00000301904,587,606
ENSP00000356588,287,315
ENSP00000437409,89,118
ENSP00000379193,310,338
ENSP00000480090,1707,1732
ENSP00000448383,480,517
ENSP00000415822,617,689
ENSP00000341199,380,418
ENSP00000479519,352,438
ENSP00000391938,250,279
ENSP00000392196,718,734
ENSP00000407155,422,443
ENSP00000352400,1514,2090
ENSP00000340088,344,379
ENSP00000299767,754,803
ENSP00000455444,145,167
ENSP00000390436,852,1586
ENSP00000261514,817,866
ENSP00000360426,1952,1994
ENSP00000395007,599,645
ENSP00000365944,261,293
ENSP00000448864,1252,1271
ENSP00000204517,321,338
ENSP00000367792,468,497
ENSP00000378292,412,452
ENSP00000479843,288,304
ENSP00000362717,330,406
ENSP00000398221,269,294
ENSP00000483274,288,304
ENSP00000392863,388,529
ENSP00000426375,78,98
ENSP00000303191,480,505
ENSP00000345043,225,302
ENSP00000460665,201,266
ENSP00000265271,1026,1060
ENSP00000409270,354,421
ENSP00000386883,81,128
ENSP00000390632,260,295
ENSP00000315997,589,652
ENSP00000258091,516,543
ENSP00000311360,328,391
ENSP00000262327,913,949
ENSP00000378540,232,254
ENSP00000310193,245,310
ENSP00000363398,605,676
ENSP00000277554,542,587
ENSP00000363133,180,224
ENSP00000230381,325,346
ENSP00000262033,135,160
ENSP00000383717,580,638
ENSP00000471595,48,77
ENSP00000263285,633,655
ENSP00000497880,159,196
ENSP00000482335,679,779
ENSP00000377182,245,287
ENSP00000465120,119,205
ENSP00000385472,139,174
ENSP00000483121,186,209
ENSP00000434302,327,387
ENSP00000341118,1617,1665
ENSP00000420558,1114,1139
ENSP00000356613,118,201
ENSP00000484677,165,226
ENSP00000264183,1273,1312
ENSP00000286523,1006,1045
ENSP00000337386,289,338
ENSP00000477925,288,304
ENSP00000420341,236,264
ENSP00000356561,610,631
ENSP00000368076,296,366
ENSP00000364320,225,239
ENSP00000482645,879,912
ENSP00000258672,494,548
ENSP00000394899,167,253
ENSP00000442730,456,475
ENSP00000221448,330,428
ENSP00000394501,1059,1156
ENSP00000473479,207,228
ENSP00000482770,288,304
ENSP00000444443,1112,1133
ENSP00000440746,156,217
ENSP00000347409,681,732
ENSP00000376204,2874,2964
ENSP00000468982,569,590
ENSP00000477693,536,571
ENSP00000482185,234,253
ENSP00000481545,59,84
ENSP00000354518,337,372
ENSP00000304502,231,291
ENSP00000270632,141,177
ENSP00000296677,373,397
ENSP00000312697,407,467
ENSP00000379082,147,231
ENSP00000489939,120,152
ENSP00000487438,205,220
ENSP00000363839,288,311
ENSP00000373853,672,713
ENSP00000477965,352,438
ENSP00000480651,392,411
ENSP00000269347,63,99
ENSP00000380595,920,941
ENSP00000481489,354,410
ENSP00000420211,734,777
ENSP00000422488,481,508
ENSP00000378181,626,652
ENSP00000263388,2295,2321
ENSP00000265459,1696,1712
ENSP00000356975,798,837
ENSP00000486369,332,356
ENSP00000350005,102,153
ENSP00000487728,340,400
ENSP00000270442,352,438
ENSP00000384725,569,595
ENSP00000430294,255,282
ENSP00000487266,196,220
ENSP00000480135,164,194
ENSP00000479485,259,315
ENSP00000456707,438,538
ENSP00000215957,804,863
ENSP00000483308,354,410
ENSP00000386682,399,486
ENSP00000346065,2072,2096
ENSP00000494957,149,197
ENSP00000368127,220,309
ENSP00000398689,194,234
ENSP00000250360,448,463
ENSP00000263269,1227,1336
ENSP00000378815,822,842
ENSP00000262366,325,524
ENSP00000341479,400,436
ENSP00000343065,899,945
ENSP00000401487,160,236
ENSP00000355078,457,486
ENSP00000383101,495,559
ENSP00000271883,2207,2240
ENSP00000401753,600,625
ENSP00000479701,149,168
ENSP00000346797,676,707
ENSP00000338673,334,360
ENSP00000378409,267,311
ENSP00000303599,379,401
ENSP00000335156,948,972
ENSP00000375914,301,315
ENSP00000457353,337,379
ENSP00000427906,100,151
ENSP00000357998,734,760
ENSP00000380675,514,567
ENSP00000355891,105,136
ENSP00000395835,997,1062
ENSP00000415569,863,916
ENSP00000326767,652,747
ENSP00000363257,369,388
ENSP00000333685,343,364
ENSP00000355611,221,292
ENSP00000441205,420,457
ENSP00000271688,338,380
ENSP00000376716,673,724
ENSP00000257566,679,743
ENSP00000359384,126,149
ENSP00000359361,628,648
ENSP00000356658,340,361
ENSP00000400878,679,700
ENSP00000493637,347,374
ENSP00000483931,1166,1217
ENSP00000427264,509,530
ENSP00000479573,4565,4590
ENSP00000201015,159,175
ENSP00000358878,476,493
ENSP00000284551,440,468
ENSP00000478136,277,341
ENSP00000324404,447,498
ENSP00000366466,54,81
ENSP00000406273,601,638
ENSP00000387369,658,681
ENSP00000490024,489,521
ENSP00000363746,567,610
ENSP00000269945,103,367
ENSP00000286307,300,360
ENSP00000361052,625,660
ENSP00000304250,330,367
ENSP00000482170,288,304
ENSP00000320488,161,182
ENSP00000366233,927,961
ENSP00000448833,419,454
ENSP00000430176,784,825
ENSP00000297293,1427,1503
ENSP00000495996,328,361
ENSP00000342913,116,183
ENSP00000222033,408,429
ENSP00000478078,269,314
ENSP00000451395,211,436
ENSP00000489619,58,204
ENSP00000359891,353,377
ENSP00000287721,286,308
ENSP00000434513,872,917
ENSP00000400858,133,172
ENSP00000338019,271,324
ENSP00000341021,116,138
ENSP00000373276,381,419
ENSP00000228644,218,255
ENSP00000372942,350,407
ENSP00000369031,487,514
ENSP00000328583,515,543
ENSP00000349334,237,403
ENSP00000290200,301,325
ENSP00000278618,244,309
ENSP00000381631,254,287
ENSP00000418112,1416,1445
ENSP00000242057,826,848
ENSP00000469223,394,423
ENSP00000422011,985,1028
ENSP00000334289,110,157
ENSP00000398796,1250,1271
ENSP00000229595,156,204
ENSP00000369897,736,831
ENSP00000257287,1114,1140
ENSP00000449542,121,153
ENSP00000326841,454,545
ENSP00000482655,352,438
ENSP00000376562,403,427
ENSP00000308970,397,428
ENSP00000456543,824,965
ENSP00000320096,309,323
ENSP00000490767,144,254
ENSP00000186436,1834,1883
ENSP00000479384,352,375
ENSP00000400628,1365,1400
ENSP00000452877,1249,1267
ENSP00000470300,96,122
ENSP00000482206,353,377
ENSP00000431512,510,529
ENSP00000360486,455,499
ENSP00000296215,379,396
ENSP00000469680,71,94
ENSP00000248706,205,248
ENSP00000252599,588,622
ENSP00000318684,308,327
ENSP00000384670,1624,1709
ENSP00000445249,413,439
ENSP00000442821,123,143
ENSP00000357269,685,723
ENSP00000372751,1970,2003
ENSP00000492887,179,203
ENSP00000347152,1354,1379
ENSP00000387343,141,195
ENSP00000301318,831,868
ENSP00000342343,173,200
ENSP00000376611,388,410
ENSP00000477612,178,216
ENSP00000369634,841,871
ENSP00000480293,817,860
ENSP00000426366,360,381
ENSP00000375603,186,209
ENSP00000351497,257,310
ENSP00000374005,357,402
ENSP00000359225,302,329
ENSP00000479092,274,299
ENSP00000469489,275,392
ENSP00000470528,96,122
ENSP00000340474,851,876
ENSP00000377747,1814,1828
ENSP00000451874,120,177
ENSP00000489302,241,260
ENSP00000359855,887,954
ENSP00000354056,365,383
ENSP00000222597,452,490
ENSP00000487368,52,73
ENSP00000465734,508,539
ENSP00000344223,1027,1052
ENSP00000407736,415,443
ENSP00000361982,302,331
ENSP00000332180,734,783
ENSP00000442472,1511,1568
ENSP00000483503,186,209
ENSP00000489769,2142,2170
ENSP00000475025,180,201
ENSP00000429223,352,396
ENSP00000398034,673,692
ENSP00000267485,743,774
ENSP00000444355,250,305
ENSP00000478345,520,555
ENSP00000478942,246,273
ENSP00000355922,3029,3114
ENSP00000238714,673,736
ENSP00000383785,1415,1435
ENSP00000475216,526,579
ENSP00000357754,83,116
ENSP00000301280,848,956
ENSP00000218147,1663,1711
ENSP00000366238,162,186
ENSP00000429782,547,663
ENSP00000229201,1144,1207
ENSP00000245418,440,470
ENSP00000331218,704,726
ENSP00000261783,326,354
ENSP00000477725,1331,1352
ENSP00000441197,436,458
ENSP00000256637,801,831
ENSP00000293872,322,371
ENSP00000254657,1235,1255
ENSP00000226796,156,217
ENSP00000386190,1956,1984
ENSP00000417982,108,136
ENSP00000482526,116,158
ENSP00000403576,550,607
ENSP00000486585,250,282
ENSP00000340628,522,601
ENSP00000425590,38,61
ENSP00000346401,362,384
ENSP00000360497,322,343
ENSP00000439446,356,375
ENSP00000325794,218,244
ENSP00000347161,670,698
ENSP00000427097,184,208
ENSP00000495590,1346,1362
ENSP00000410852,1031,1108
ENSP00000439250,600,623
ENSP00000370849,514,535
ENSP00000250263,327,349
ENSP00000479438,375,396
ENSP00000348772,1206,1244
ENSP00000397419,500,532
ENSP00000355974,764,913
ENSP00000438209,333,376
ENSP00000388908,891,913
ENSP00000262962,278,323
ENSP00000489863,290,305
ENSP00000318960,373,394
ENSP00000470494,113,162
ENSP00000445168,136,170
ENSP00000331550,414,430
ENSP00000407083,703,754
ENSP00000454880,131,194
ENSP00000295756,116,186
ENSP00000376246,426,491
ENSP00000218721,373,412
ENSP00000350974,263,286
ENSP00000296702,1076,1098
ENSP00000365147,210,240
ENSP00000483593,634,668
ENSP00000467169,98,137
ENSP00000291860,354,410
ENSP00000369317,497,564
ENSP00000394694,437,462
ENSP00000263253,2311,2414
ENSP00000481188,392,427
ENSP00000398496,148,325
ENSP00000330658,1605,1627
ENSP00000365503,423,538
ENSP00000468593,58,97
ENSP00000483846,418,499
ENSP00000159647,622,643
ENSP00000307197,289,309
ENSP00000177742,208,225
ENSP00000483721,463,496
ENSP00000318900,739,873
ENSP00000357067,360,393
ENSP00000442692,545,569
ENSP00000467737,65,87
ENSP00000215531,62,130
ENSP00000434509,1134,1189
ENSP00000366702,417,462
ENSP00000400533,95,119
ENSP00000259726,450,528
ENSP00000492711,100,151
ENSP00000387189,91,113
ENSP00000373363,377,401
ENSP00000359033,864,925
ENSP00000429190,252,282
ENSP00000396835,451,478
ENSP00000455911,475,529
ENSP00000478736,85,125
ENSP00000405306,178,201
ENSP00000430848,3463,3590
ENSP00000299798,849,896
ENSP00000420244,87,110
ENSP00000402997,62,144
ENSP00000446443,2042,2092
ENSP00000263635,1827,1861
ENSP00000490104,1399,1416
ENSP00000387996,211,597
ENSP00000365686,685,708
ENSP00000453660,129,263
ENSP00000370305,487,508
ENSP00000253339,1104,1130
ENSP00000459522,275,324
ENSP00000381628,926,941
ENSP00000428796,331,352
ENSP00000250896,432,465
ENSP00000410284,233,290
ENSP00000365411,549,666
ENSP00000345726,618,651
ENSP00000386020,200,297
ENSP00000381150,233,266
ENSP00000456638,160,198
ENSP00000411941,170,201
ENSP00000399968,1251,1464
ENSP00000278849,882,914
ENSP00000444097,216,272
ENSP00000478672,497,527
ENSP00000261520,935,982
ENSP00000371786,475,494
ENSP00000348064,283,389
ENSP00000434648,396,485
ENSP00000378451,578,790
ENSP00000480861,499,542
ENSP00000481389,434,474
ENSP00000262719,1673,1717
ENSP00000478801,518,543
ENSP00000431014,442,503
ENSP00000292513,367,402
ENSP00000409259,79,164
ENSP00000466718,174,195
ENSP00000262530,426,463
ENSP00000360067,184,238
ENSP00000327436,550,594
ENSP00000366331,344,378
ENSP00000480272,134,195
ENSP00000397435,1037,1073
ENSP00000407803,55,82
ENSP00000310094,1198,1235
ENSP00000338283,807,824
ENSP00000332287,213,233
ENSP00000454623,1155,1169
ENSP00000284894,782,819
ENSP00000442725,143,171
ENSP00000299440,1016,1043
ENSP00000432843,655,695
ENSP00000490201,1205,1397
ENSP00000406266,2642,2697
ENSP00000310827,1042,1065
ENSP00000396587,233,290
ENSP00000477973,1198,1226
ENSP00000470842,361,377
ENSP00000374475,234,253
ENSP00000313243,542,596
ENSP00000451921,699,832
ENSP00000384694,2127,2141
ENSP00000479520,580,606
ENSP00000442060,143,164
ENSP00000353013,429,490
ENSP00000397177,405,430
ENSP00000316532,940,984
ENSP00000416682,480,562
ENSP00000354091,549,582
ENSP00000351527,905,933
ENSP00000483781,103,127
ENSP00000313327,265,306
ENSP00000309240,215,235
ENSP00000355935,232,290
ENSP00000486563,457,521
ENSP00000264552,159,222
ENSP00000415260,748,771
ENSP00000363129,75,180
ENSP00000409367,550,607
ENSP00000481210,353,377
ENSP00000401817,519,566
ENSP00000385869,395,419
ENSP00000413774,553,593
ENSP00000383195,342,366
ENSP00000442336,941,1001
ENSP00000470689,65,153
ENSP00000467054,871,944
ENSP00000355944,227,281
ENSP00000469379,65,117
ENSP00000449548,367,562
ENSP00000358945,338,364
ENSP00000403910,240,263
ENSP00000416447,175,241
ENSP00000199280,248,271
ENSP00000391502,255,300
ENSP00000376008,377,401
ENSP00000323833,379,421
ENSP00000265602,1159,1196
ENSP00000386970,45,101
ENSP00000479445,192,231
ENSP00000356853,239,261
ENSP00000373370,2365,2391
ENSP00000335385,694,741
ENSP00000357769,81,110
ENSP00000334735,358,423
ENSP00000477518,196,224
ENSP00000478765,127,157
ENSP00000417748,374,399
ENSP00000352172,513,540
ENSP00000430141,117,134
ENSP00000357324,827,868
ENSP00000484394,164,194
ENSP00000449862,1038,1093
ENSP00000481655,164,194
ENSP00000373041,344,378
ENSP00000379441,974,988
ENSP00000401119,487,548
ENSP00000377577,458,529
ENSP00000442845,195,214
ENSP00000360170,409,460
ENSP00000408208,65,103
ENSP00000344424,263,303
ENSP00000482248,277,341
ENSP00000416959,243,288
ENSP00000420053,313,426
ENSP00000355718,653,723
ENSP00000376816,436,458
ENSP00000348659,164,222
ENSP00000249007,292,317
ENSP00000010132,422,520
ENSP00000471607,52,80
ENSP00000441687,377,436
ENSP00000386295,337,366
ENSP00000358407,720,790
ENSP00000417540,105,147
ENSP00000264731,611,680
ENSP00000486786,658,680
ENSP00000478709,281,321
ENSP00000483840,172,197
ENSP00000335620,192,222
ENSP00000402438,219,244
ENSP00000373301,396,455
ENSP00000259870,148,325
ENSP00000497406,1576,1596
ENSP00000485700,101,131
ENSP00000359683,419,449
ENSP00000384924,258,364
ENSP00000447851,113,142
ENSP00000380851,423,495
ENSP00000471396,140,166
ENSP00000448992,341,365
ENSP00000482625,443,472
ENSP00000410708,171,263
ENSP00000405677,1196,1301
ENSP00000350651,647,691
ENSP00000380109,278,313
ENSP00000317232,559,582
ENSP00000323588,243,317
ENSP00000481870,392,416
ENSP00000340083,162,259
ENSP00000311257,910,926
ENSP00000395359,420,442
ENSP00000361466,50,77
ENSP00000477793,681,732
ENSP00000389801,364,402
ENSP00000386859,142,193
ENSP00000480728,107,133
ENSP00000261726,1417,1486
ENSP00000442611,48,187
ENSP00000223073,712,759
ENSP00000251287,762,889
ENSP00000263798,807,890
ENSP00000244333,302,346
ENSP00000415026,844,899
ENSP00000228437,761,801
ENSP00000447690,66,213
ENSP00000482830,277,341
ENSP00000216832,653,717
ENSP00000484768,325,349
ENSP00000228567,499,523
ENSP00000444006,1140,1226
ENSP00000380288,166,194
ENSP00000484119,412,439
ENSP00000433218,72,134
ENSP00000426907,436,480
ENSP00000274710,746,771
ENSP00000364126,355,518
ENSP00000269701,592,692
ENSP00000357215,297,370
ENSP00000478297,637,662
ENSP00000307746,1434,1512
ENSP00000471497,599,626
ENSP00000424255,100,119
ENSP00000484082,288,304
ENSP00000216034,120,142
ENSP00000436714,315,387
ENSP00000379485,606,634
ENSP00000287482,615,657
ENSP00000385218,242,279
ENSP00000357219,549,582
ENSP00000421384,1138,1166
ENSP00000358095,83,131
ENSP00000271835,460,495
ENSP00000317895,700,784
ENSP00000343206,614,669
ENSP00000294507,237,262
ENSP00000370114,495,530
ENSP00000317971,655,677
ENSP00000357107,362,398
ENSP00000409222,642,670
ENSP00000390009,405,430
ENSP00000332302,207,241
ENSP00000337081,888,913
ENSP00000480969,288,304
ENSP00000481053,578,617
ENSP00000359989,382,483
ENSP00000479414,125,185
ENSP00000303522,377,407
ENSP00000352821,379,488
ENSP00000370673,320,340
ENSP00000264157,636,730
ENSP00000467843,151,172
ENSP00000395223,68,129
ENSP00000429216,200,227
ENSP00000307357,653,713
ENSP00000415293,487,503
ENSP00000375400,269,294
ENSP00000394759,246,275
ENSP00000477378,449,476
ENSP00000452078,217,237
ENSP00000438804,552,638
ENSP00000482589,352,438
ENSP00000469865,64,100
ENSP00000352789,160,193
ENSP00000357367,616,644
ENSP00000448729,231,462
ENSP00000296326,289,309
ENSP00000341125,220,255
ENSP00000451010,751,781
ENSP00000466723,218,243
